https://github.com/apache/hadoop/commit/71a81b6257c0000475ad62eb69292a20d45d269c,consolidate encryption zone related implementation into a single class,Preventive Change,preventive,,,consolidate into single,,
https://github.com/apache/hadoop/commit/c890c51a916894a985439497b8a44e8eee82d762,avoid sharing allocatorpercontext object in localdirallocator between shufflehandler and localdirshandlerservice,Preventive Change,preventive,mismatch,,In between,avoid,
https://github.com/apache/hadoop/commit/7c5c099324d9168114be2f1233d49fdb65a8c1f2,keep server related definition in hdfsproto on server side,Preventive Change,preventive,,,keep on,,
https://github.com/apache/hadoop/commit/63d9f1596c92206cce3b72e3214d2fb5f6242b90,separate client and server side methods of oahhdfsnamenodeproxies,Preventive Change,preventive,,,separate,,
https://github.com/apache/hadoop/commit/06022b8fdc40e50eaac63758246353058e8cfa6d,move hdfs-client protobuf convert methods from pbhelper to pbhelperclient,Preventive Change,preventive,,,move from,,
https://github.com/apache/hadoop/commit/083b44c136ea5aba660fcd1dddbb2d21513b4456,class could use a builder pattern (chris trezzo via mingma),Perfective Change,preventive,mismatch,,builder pattern,use,
https://github.com/apache/hadoop/commit/76957a485b526468498f93e443544131a88b5684,replace namenodedefault_port with hdfsclientconfigkeysdfs_namenode_rpc_port_default config key,Preventive Change,preventive,,,replace with,,
https://github.com/apache/hadoop/commit/715b9c649982bff91d1f9eae656ba3b82178e1a3,move replication queues related methods in fsnamesystem to blockmanager,preventive Change ,preventive,,,move to,,
https://github.com/apache/hadoop/commit/d16c4eee186492608ffeb1c2e83f437000cc64f6,move oahhdfsprotocoldatatransferpipelineack class to hadoop-hdfs-client module,Preventive Change,preventive,,,move to,,
https://github.com/apache/hadoop/commit/095ab9ab5fa5f415fba41fee81b6008cf0455af8,removed unused applicationaclsmanager in containermanagerimpl constructor (naganarasimha g r via rohithsharmaks),Preventive Change,preventive,,,removed unused,,
https://github.com/apache/hadoop/commit/6d12cd8d609dec26d44cece9937c35b7d72a3cd1,extract blocktomarkcorrupt and replicationwork as standalone classes from blockmanager,Perfective Change,preventive,mismatch,,extract from,,
https://github.com/apache/hadoop/commit/4e9307f26dd41270f95fb50166e1a091852e4d58,extract blocktomarkcorrupt and replicationwork as standalone classes from blockmanager,Perfective Change,preventive,mismatch,,,,
https://github.com/apache/hadoop/commit/80a2a1242337648135cab0c877203263d1092248,remove the deprecated fsconstants class,preventive Change,preventive,,,remove deprecated,,
https://github.com/apache/hadoop/commit/7fc50e2525b8b8fe36d92e283a68eeeb09c63d21,move dfsclientwrite* conf from dfsconfigkeys to hdfsclientconfigkeyswrite,preventive Change,preventive,,,move from,,
https://github.com/apache/hadoop/commit/36e4cd3be6f7fec8db82d3d1bcb258af470ece2e,move blocktokensecretmanageraccessmode into blocktokenidentifier,preventive Change,preventive,,,move into,,
https://github.com/apache/hadoop/commit/2cc9514ad643ae49d30524743420ee9744e571bd,refactor dfsclientconf to a standalone class and separates short-circuit related conf to shortcircuitconf,preventive Change,preventive,,,refactored to separates,,
https://github.com/apache/hadoop/commit/c931a3c7760e417f593f5e73f4cf55f6fe1defc5,move corruptfileblockiterator to a new hdfsclientimpl package,preventive Change,preventive,,,move to,new,
https://github.com/apache/hadoop/commit/ab04ff9efe632b4eca6faca7407ac35e00e6a379,separate json related routines used by webhdfsfilesystem to a package local class,preventive Change,preventive,,,separate,used,
https://github.com/apache/hadoop/commit/4be648b55c1ce8743f6e0ea1683168e9ed9c3ee4,move dfsclientretry* confs from dfsconfigkeys to hdfsclientconfigkeysretry,preventive Change,preventive,,,move from,,
https://github.com/apache/hadoop/commit/5763b173d34dcf7372520076f00b576f493662cd,refactor for improved,preventive Change,preventive,mismatch,,refactor for,improve,
https://github.com/apache/hadoop/commit/a16bfff71bd7f00e06e1f59bfe5445a154bb8c66,separate class datastreamer out of dfsoutputstream,preventive Change,preventive,,,separate out,,
https://github.com/apache/hadoop/commit/b375d1fc936913edf4a75212559f160c41043906,deprecated methods in orgapachehadoopexamplessort,preventive Change,preventive,,,deprecated,,
https://github.com/apache/hadoop/commit/7a678db3accf9480f3799dcf6fd7ffef09a311cc,consolidate classes in hadoop-mapreduce-client-jobclient and hadoop-mapreduce-client-core,,preventive,,,consolidate in,,
https://github.com/apache/hadoop/commit/75ead273bea8a7dad61c4f99c3a16cab2697c498,use timemonotonicnow() wherever applicable instead of timenow(),preventive Change,preventive,,,instead of,use applicable,
https://github.com/apache/hadoop/commit/93d0f4acc8454b7a460da8883fbd14f14a575370,move to fifo package,preventive Change,preventive,,,move to,,
https://github.com/apache/hadoop/commit/952640fa4cbdc23fe8781e5627c2e8eab565c535,separate class packet from dfsoutputstream,preventive Change,preventive,,,separate from,,
https://github.com/apache/hadoop/commit/430b5371883e22abb65f37c3e3d4afc3f421fc89,combine two block_file_prefix constants into one,preventive Change,preventive,,,combine into,,
https://github.com/apache/hadoop/commit/c66c3ac6bf9f63177279feec3f2917e4b882e2bc,refactor into it's own class (chris trezzo via kasha),preventive Change,preventive,,,refactor into,,
https://github.com/apache/hadoop/commit/e2262d3d18c6d5c2aa20f96920104dc07271b869,use jackson instead jetty json in hdfs-client,preventive Change,preventive,,,instead,use,
https://github.com/apache/hadoop/commit/773b6515ac51af3484824bd6f57685a9726a1e70,remove httpclient dependency from hadoop-yarn-server-web-proxy,preventive Change,preventive,,,remove dependency,,
https://github.com/apache/hadoop/commit/17d1202c35a1992eab66ea05dfd2baf219a17aec,initial cache manager structure and context (chris trezzo via kasha),perfective,preventive,,test,structure,,
https://github.com/apache/hadoop/commit/e96ce6f3e3e549202ce3c48d4733ba34098870ad,separate ciphersuite from crypto protocol version (wang),preventive Change,preventive,,test,separate from,,
https://github.com/apache/hadoop/commit/1737950d0fc83c68f386881b843c41b0b1e342de,move ciphersuite xattr information up to the encryption zone root,preventive Change,preventive,mismatch,test,move ,,
https://github.com/apache/hadoop/commit/33ce887c20ec806ace02063e42599c3db76b536a,refactor encryptionzonewithid and encryptionzone (clamb via wang),preventive Change,preventive,,test,refactor,,
https://github.com/apache/hadoop/commit/6b8b1608e64e300e4e1d23c60476febaca29ca38,merging generic-history into the timeline store (,preventive Change,preventive,,test,merging into,,
https://github.com/apache/hadoop/commit/52a8b4db92a35598006103c59a2ff93afc5312ee,native-task: remove custommodule examples in nativetask (seanzhong),preventive Change,preventive,,test,remove,,
https://github.com/apache/hadoop/commit/1081d9cee23aa661d7c9165bc9855865a38b528e,native-task: interface annotations and other misc cleanup,preventive Change,preventive,mismatch,test,cleanup,,
https://github.com/apache/hadoop/commit/7b3e27ab7393214e35a575bc9093100e94dd8c89,move rm recovery related proto to yarn_server_resourcemanager_recoveryproto,preventive Change,preventive,,test,move,,
https://github.com/apache/hadoop/commit/69b75fca7aec5f5cbf79bc7db3915119cef69e65,remove keyprovider in encryptionzonemanager (wang),preventive Change,preventive,,test,remove,,
https://github.com/apache/hadoop/commit/2a3bccddd939ee0d6941aa2d22edc67dea85fe35,remove the delete encryption zone function (clamb),preventive Change,preventive,,test,remove,,
https://github.com/apache/hadoop/commit/31617733aca2025cff1ffb841a533a5b1de016a5,rename restrictions for encryption zones (clamb),preventive Change,preventive,,test,rename,,
https://github.com/apache/hadoop/commit/6023da8ef92f56d919f4b0638eb87efaa7ed4036,removing two zero java files,preventive Change,preventive,,test,removing,,
https://github.com/apache/hadoop/commit/dbf14320c093991d2ca97b3608efe1c3c0af9888,simplify datanode rollback and downgrade (,preventive Change,preventive,mismatch,test,simplify,,
https://github.com/apache/hadoop/commit/17262470246232d0f0651d627a4961e55b1efe6a,fair scheduler configuration should allow resource types in the minresources and maxresources properties (daniel templeton and szilard nemeth via haibo chen),Perfective Change,perfective,mismatch,,should allow,,
https://github.com/apache/hadoop/commit/4e7c6a653f108d44589f84d78a03d92ee0e8a3c3,prevent nn's unrecoverable death spiral after full gc (daryn sharp via colin p<prd> mccabe),Perfective Change,perfective,mismatch,,prevent unrecoverable,,
https://github.com/apache/hadoop/commit/83e99d06d0e5a71888aab33e9ae47460e9f1231f,improve error message for haadmin when multiple name service ids are configured,Perfective Change,perfective,,,improve,error,
https://github.com/apache/hadoop/commit/df31c446bfa628bee9fab88addcfec5a13edda30,allow securityutil to lookup alternate hostnames (,Perfective Change,perfective,,,allow lookup,,
https://github.com/apache/hadoop/commit/97a08807ec328a6f455d941fe3d9a469d885caa6,yarn client uses local address instead of rm address as token renewer in a secure cluster when rm ha is enabled,Corrective Change,perfective,mismatch,,uses instead,,
https://github.com/apache/hadoop/commit/89cab1ba5f0671f8ef30dbe7432079c18362b434,capacityscheduler side changes to support container resize,Perfective Change,perfective,mismatch,,changes to support,,
https://github.com/apache/hadoop/commit/c57eac5dfe277845ab4522a1188023a73ee41539,recovery support for container resizing,Perfective Change,perfective,,,recovery support for,,
https://github.com/apache/hadoop/commit/c3dc1af072574f5890a8d43e4d60526951b4b8bc,rm-nm protocol changes and nodestatusupdater implementation to support container resizing,"preventive Change, perfective change",perfective,mismatch,,implementation to support,protocol chnages,
https://github.com/apache/hadoop/commit/5f5a968d65c44a831176764439e00db9203999ed,containerimpl changes to support container resizing,Perfective Change,perfective,mismatch,,changes to support,,
https://github.com/apache/hadoop/commit/ffd820c27a4f8cf4676ad8758696ed89fde80218,containermanager implementation to support container resizing,perfective Change,perfective,,,implementation to support,,
https://github.com/apache/hadoop/commit/9bc913a35c46e65d373c3ae3f01a377e16e8d0ca,rmnode state transition update with decommissioning state (junping du via wangda),Perfective Change,perfective,mismatch,,update,,
https://github.com/apache/hadoop/commit/92c1af1646b1d91a2ab7821e4f7d450e3b6e10bb,dn should reserve disk space for a full block when creating tmp files (,Corrective Change,perfective,mismatch,,should reserve,,
https://github.com/apache/hadoop/commit/34ef1a092bcab369bb845481efffb8c47adef53a,yarn logs -am should provide an option to fetch all the log files,Confused,perfective,,,should provide,,
https://github.com/apache/hadoop/commit/ce69c9b54c642cfbe789fc661cfc7dcbb07b4ac5,datanode metrics logging (,Preventive Change,perfective,mismatch,,,,
https://github.com/apache/hadoop/commit/ae5308fe1d08479da0f3929cc6a57816411e9121,expose app/am/queue's node-label-expression to rm web ui / cli / rest-api (naganarasimha g r via wangda),Confused,perfective,,test,expose to,,
https://github.com/apache/hadoop/commit/7b5cf5352efedc7d7ebdbb6b58f1b9a688812e75,make so_rcvbuf and so_sndbuf size configurable for datatransferprotocol sockets and allow configuring auto-tuning (he tianyi via colin p<prd> mccabe),Perfective Change,perfective,,test,make allow,,
https://github.com/apache/hadoop/commit/a40342b0dab1f9137ae4b3679a5aca7f2a57d23d,initialize file system-wide quota once on transitioning to active,Confused,perfective,,test,initialize,,
https://github.com/apache/hadoop/commit/6dd6ca442aba8612c3780399a42bb473e4483021,allow aggregated log readers to handle har files (rkanter),Perfective Change,perfective,,test,allow handle,,
https://github.com/apache/hadoop/commit/119cc75e7ebd723790f6326498383304aba384a2,create a tool to combine aggregated logs into har files (robert kanter via kasha),perfective Change,perfective,,test,create,,
https://github.com/apache/hadoop/commit/0f0e897bf1ff8383f3f524ba83161969531b0772,add a command to get the balancer bandwidth (,preventive Change,perfective,mismatch,test,add to get,,
https://github.com/apache/hadoop/commit/4d13335fc93780126bab35de92a640fa31b204d9,introduce a new config specifically for safe mode block count,Perfective Change,perfective,mismatch,test,introduce new,,
https://github.com/apache/hadoop/commit/94cf7ab9d28a885181afeb2c181dfe857d158254,add a metric to expose the timestamp of the last journal (,Perfective Change,perfective,mismatch,test,add,,
https://github.com/apache/hadoop/commit/6f72f1e6003ab11679bebeb96f27f1f62b3b3e02,added a proxy service in nm to proxy the the communication between am and rm,Perfective Change,perfective,mismatch,test,added,,
https://github.com/apache/hadoop/commit/40d222e862063dc6c474cc6e8de0dce6c4395012,rm webservices missing scheme for appattempts loglinks,Confused,perfective,,test,missing scheme,,
https://github.com/apache/hadoop/commit/8fa41d9dd4b923bf4141f019414a1a8b079124c6,improve choosing datanode storage for block placement (yliu),perfective Change,perfective,,test,improve,,
https://github.com/apache/hadoop/commit/bdbe53c676dd4ff135ea2f64d3b9193fe43d7c8e,namenode support for protected directories (,Perfective Change,perfective,mismatch,test,support for,,
https://github.com/apache/hadoop/commit/b6ceee9bf42eec15891f60a014bbfa47e03f563c,improve quota initialization performance,perfective Change,perfective,,test,improve performance,,
https://github.com/apache/hadoop/commit/a9c8ea71aa427ff5f25caec98be15bc880e578a7,support admin cli interface in for application priority,Perfective Change,perfective,,test,support for,,
https://github.com/apache/hadoop/commit/f271d377357ad680924d19f07e6c8315e7c89bae,add rmstatestore apis to store and load accepted reservations for failover (adhoot via asuresh),perfective Change,perfective,,test,add,,
https://github.com/apache/hadoop/commit/3cd02b95224e9d43fd63a4ef9ac5c44f113f710d,configurably turn off the saving of container info in generic ahs (eric payne via jeagles),Perfective Change,perfective,,test,turn off,,
https://github.com/apache/hadoop/commit/8ddbb8dd433862509bd9b222dddafe2c3a74778a,provide each replica details in fsck (,Perfective Change,perfective,mismatch,test,provide,,
https://github.com/apache/hadoop/commit/6779467ab6fcc6a02d0e8c80b138cc9df1aa831e,display attempt start time and elapsed time on the web ui,Perfective Change,perfective,mismatch,test,display on,,
https://github.com/apache/hadoop/commit/9595cc003ca5ed3d59b6942056a4fcb9080f79c9,a block placement policy with best rack failure tolerance,confused,perfective,,test,policy with,,
https://github.com/apache/hadoop/commit/1b89a3e173f8e905074ed6714a7be5c003c0e2c4,add node label expression in containertokenidentifier to support rm recovery,Perfective Change,perfective,,test,add to support,,
https://github.com/apache/hadoop/commit/0fefda645bca935b87b6bb8ca63e6f18340d59f5,capacityscheduler side changes to support non-exclusive node labels,Perfective Change,perfective,,test,changes to support,,
https://github.com/apache/hadoop/commit/18a3dad44afd8061643fffc5bbe50fa66e47b72c,support reporting per storage type quota and usage with hadoop/hdfs shell (,Perfective Change,perfective,,test,support,,
https://github.com/apache/hadoop/commit/838b06ac87339494cea706d4a97e7f5383bdc442,create a 'resourcehandler' subsystem to ease addition of support for new resource types on the nm,Perfective Change,perfective,mismatch,test,create,,
https://github.com/apache/hadoop/commit/577d755e4bf72d6adedeba51be01ff5f3f028de0,add a 'yarn top' tool to help understand cluster usage,Perfective Change,perfective,mismatch,test,add tool,,
https://github.com/apache/hadoop/commit/92431c961741747b5d6442f4025016d48d9a6863,nm need to notify the log aggregation status to rm through node heartbeat,Perfective Change,perfective,mismatch,test,need to,,
https://github.com/apache/hadoop/commit/afa5d4715a3aea2a6e93380b014c7bb8f0880383,track and display capacity scheduler health metrics in web ui,Perfective Change,perfective,,test,track display,,
https://github.com/apache/hadoop/commit/b1e059089d6a5b2b7006d7d384c6df81ed268bd9,initialize block report ids with a random number,Perfective Change,perfective,mismatch,test,initialize,,
https://github.com/apache/hadoop/commit/1e72d98c69bef3526cf0eb617de69e0b6d2fc13c,output hdfs path in platform-specific format,confused,perfective,,test,output,,
https://github.com/apache/hadoop/commit/571a1ce9d037d99e7c9042bcb77ae7a2c4daf6d3,add annotation to hdfs client implementation,Perfective Change,perfective,mismatch,test,add implementation,,
https://github.com/apache/hadoop/commit/d27e9241e8676a0edb2d35453cac5f9495fcd605,allow dumping of capacity scheduler logs via web ui for a fixed time period,Perfective Change,perfective,mismatch,test,allow dumping,,
https://github.com/apache/hadoop/commit/ce635733144456bce6bcf8664c5850ef6b60aa49,support jwt tokens for web single sign on to the hadoop servers (larry mccay via omalley),Perfective Change,perfective,,test,support for,,
https://github.com/apache/hadoop/commit/bad070fe15a642cc6f3a165612fbd272187e03cb,add errors and warning metrics page to rm nm web ui (varun vasudev via wangda),Perfective Change,perfective,mismatch,test,add,,
https://github.com/apache/hadoop/commit/867d5d2675b8fb73c40fac1e581b02b005459d95,'reportbadblocks' from datanodes to standby node bpserviceactor goes for infinite loop (,Perfective Change,perfective,mismatch,test,goes for,,
https://github.com/apache/hadoop/commit/4728bdfa15809db4b8b235faa286c65de4a48cf6,display count of nodes blacklisted by apps in the web ui,Perfective Change,perfective,mismatch,test,display on,,
https://github.com/apache/hadoop/commit/b5a22e983832d4843b5df1d07858988e8bbf37e3,fairscheduler: need to add more logging to investigate allocations,Adaptive change,perfective,mismatch,test,need add,,
https://github.com/apache/hadoop/commit/3d0708bdb0a75af3d87bbac9f6c4ffbcabab98ca,getcontentsummary api and its namenode implementation for storage type quota/usage (,confused,perfective,,test,implementation,,
https://github.com/apache/hadoop/commit/fc1031af749435dc95efea6745b1b2300ce29446,scanning blocks from disk during rolling upgrade startup takes a lot of time if disks are busy,corrective Change,perfective,,test,takes,,
https://github.com/apache/hadoop/commit/e4b8d9e72d54d4725bf2a902452459b6b243b2e9,allow authenticationfilters to load secret from signature secret files,Perfective Change,perfective,mismatch,test,allow to load,,
https://github.com/apache/hadoop/commit/53a28afe293e5bf185c8d4f2c7aea212e66015c2,plugin interface to enable delegation of hdfs authorization assertions,Perfective Change,perfective,mismatch,test,enable,,
https://github.com/apache/hadoop/commit/50ee8f4e67a66aa77c5359182f61f3e951844db6,the full block report should prune zombie storages even if they're not empty,confused,perfective,,test,should prune,,
https://github.com/apache/hadoop/commit/e1feb4ea1a532d680d6ca69b55ffcae1552d64f0,add non-exclusive node label api,Perfective Change,perfective,,test,add,,
https://github.com/apache/hadoop/commit/9d72f939759f407796ecb4715c2dc2f0d36d5578,print usage for terasort job,Perfective Change,perfective,mismatch,test,usage for,,
https://github.com/apache/hadoop/commit/658097d6da1b1aac8e01db459f0c3b456e99652f,improve scheduler ui to facilitate scheduling analysis and contributed rohith sharmaks,perfective Change,perfective,mismatch,test,improve,,
https://github.com/apache/hadoop/commit/487374b7fe0c92fc7eb1406c568952722b5d5b15,capacityscheduler should pass headroom from parent to children to make sure parentqueue obey its capacity limits,Perfective Change,perfective,mismatch,test,should pass,,
https://github.com/apache/hadoop/commit/d324164a51a43d72c02567248bd9f0f12b244a40,pb encoding of block reports is very inefficient,Perfective Change,perfective,mismatch,test,inefficient,,
https://github.com/apache/hadoop/commit/863079bb874ba77918ca1c0741eae10e245995c8,added additional apis in logaggregationcontext to avoid aggregating running logs of application when rolling is enabled,Perfective Change,perfective,mismatch,test,added,,
https://github.com/apache/hadoop/commit/aa92b764a7ddb888d097121c4d610089a0053d11,speed up for many output files (siqi li via gera),perfective Change,perfective,,test,speed up,,
https://github.com/apache/hadoop/commit/c3003eba6f9802f15699564a5eb7c6e34424cb14,outstanding_resource_requests table should not be shown in ahs,Perfective Change,perfective,mismatch,,shown,should not,
https://github.com/apache/hadoop/commit/d6e05c5ee26feefc17267b7c9db1e2a3dbdef117,made timelineclient put methods do as the correct login context,Perfective Change,perfective,mismatch,,made do correct,,
https://github.com/apache/hadoop/commit/95bfd087dc89e57a93340604cc8b96042fa1a05a,synchronize rm and timelineserver web-uis,Perfective Change,perfective,mismatch,,,,
https://github.com/apache/hadoop/commit/138c9cadee32da4d17be9835461bde646825d8d5,created a yarn cluster cli and seeded with one command for listing node-labels collection,"perfective Change, preventive change",perfective,,,created,,
https://github.com/apache/hadoop/commit/1b672096121fef775572b517d4f5721997abbac6,add a 'kill application' button to resource manager's web ui,Perfective Change,perfective,mismatch,,add,kill,
https://github.com/apache/hadoop/commit/722b4794693d8bad1dee0ca5c2f99030a08402f9,datanodeid hashcode should not be mutable,Perfective Change,perfective,mismatch,,,should not,
https://github.com/apache/hadoop/commit/ed70fa142cabdbc1065e4dbbc95e99c8850c4751,utilize snapshot diff report for distcp,perfective Change,perfective,mismatch,,utilize for,,
https://github.com/apache/hadoop/commit/e17e5ba9d7e2bd45ba6884f59f8045817594b284,surface container locality info in rm web ui (jian he via wangda),Perfective Change,perfective,mismatch,,,,
https://github.com/apache/hadoop/commit/67ed59348d638d56e6752ba2c71fdcd69567546d,add blockopresponseproto's message to the exception messages,Perfective Change,perfective,mismatch,,add to,,
https://github.com/apache/hadoop/commit/8ca0d957c4b1076e801e1cdce5b44aa805de889c,rm nm jobhistoryserver and webappproxyserver's main() should support generic options,perfective Change,perfective,,,should support,,
https://github.com/apache/hadoop/commit/71385f9b70e22618db3f3d2b2c6dca3b1e82c317,add support for load balancing across a group of kms for ha,Perfective Change,perfective,mismatch,,add support for,,
https://github.com/apache/hadoop/commit/d140d76a43c88e326b9c2818578f22bd3563b969,provide storage tier information for a directory via fsck (benoy antony),Perfective Change,perfective,mismatch,,provide for,,
https://github.com/apache/hadoop/commit/02e7dec79d2d4f2b801435343219d8fb53ec931f,additional metrics in hdfs to be accessed via jmx,Perfective Change,perfective,mismatch,,additional,,
https://github.com/apache/hadoop/commit/ce5bf927c3d9f212798de1bf8706e5e9def235a1,clarify application states on the web ui (jian he via wangda),Perfective Change,perfective,mismatch,,clarify,,
https://github.com/apache/hadoop/commit/a64dd3d24bfcb9af21eb63869924f6482b147fd3,rm should handle nmcontainerstatuses sent by nm while registering if nm is reconnected node,Perfective Change,perfective,mismatch,,should handle,,
https://github.com/apache/hadoop/commit/d49ae725d5fa3eecf879ac42c42a368dd811f854,add api/implementation to yarnclient to retrieve label-to-node mapping (varun saxena via wangda),Perfective Change,perfective,mismatch,,add to,,
https://github.com/apache/hadoop/commit/b38e52b5e8f2b2ad91c2c8c4eabc232ee4753ca0,add config key to restrict setstoragepolicy (arpit agarwal),Perfective Change,perfective,mismatch,,add to,,
https://github.com/apache/hadoop/commit/55302ccfba199ddf070119be30df06afd2511e05,allow dynamically changing the tracing level in hadoop servers (cmccabe),perfective Change,perfective,,,allow changing,,
https://github.com/apache/hadoop/commit/662fc11ae7ccea9d05dfe54b2a794bb08cfd70a4,make mr client ignore unknown counters received from am,confused,perfective,,,make ignore,,
https://github.com/apache/hadoop/commit/1861b32eb551a07d748afc6205ea9573f9503eda,add command line option to ask datanode reload configuration (lei xu via colin mccabe),Perfective Change,perfective,mismatch,,add to,,
https://github.com/apache/hadoop/commit/e0b1dc514f1b9e26b21d97ece0d94cd9c827fc59,improve diagnostics on storage directory rename operations by using in,perfective Change,perfective,,,improve,rename,
https://github.com/apache/hadoop/commit/428a76663a0de5d0d74cc9525273ddc470760e44,add a tool to list all the existing block storage policies,Perfective Change,perfective,mismatch,,add tool to,,
https://github.com/apache/hadoop/commit/073bbd805c6680f47bbfcc6e8efd708ad729bca4,add new distributedfilesystem api for getting all the existing storage policies,Perfective Change,perfective,mismatch,,add new for,,
https://github.com/apache/hadoop/commit/5338ac416ab8ab3e7e0a7bfb4a53151fc457f673,added the log handling apis for the long running services,Perfective Change,perfective,mismatch,,added handling for,,
https://github.com/apache/hadoop/commit/0a641496c706fc175e7bf66d69ebf71c7d078e84,ensure all completed containers are reported to the ams across rm restart,perfective Change,perfective,,,ensure,,
https://github.com/apache/hadoop/commit/376233cdd4a4ddbde5a92a0627f78338cb4c38b7,made mr headroom calculation honor cpu dimension when yarn scheduler resource type is memory plus cpu,perfective Change,perfective,,,made honor,,
https://github.com/apache/hadoop/commit/7039b98e1c459e9e0d8caa28cdaa2868e2bde2eb,enable distributedcache for uber-mode jobs,perfective Change,perfective,mismatch,,enable,,
https://github.com/apache/hadoop/commit/db890eef3208cc557476fa510f7a253ba22bc68a,kms delegation token secret manager should be able to use zookeeper as store (asuresh via tucu),perfective Change,perfective,,,able use store,,
https://github.com/apache/hadoop/commit/8e73084491c9f317bc8cc3590f93ca67a63687a8,clients are always sent to the same datanode when read is off rack (wang),Perfective Change,perfective,mismatch,,,,
